,mouse,area,session,win,Hit,FA,DP
750,VE085,ALM,2,Response,0.2,0.0,inf
751,VE085,ALM,2,Post,0.16666666666666666,0.2,-0.12580033252878708
752,VE085,ALM,2,Control,0.6875,0.16279069767441862,1.4718293280108599
753,VE085,ALM,2,Stim,0.16666666666666666,0.0,inf
754,VE085,ALM,2,Pre,0.2,0.2,0.0
755,VE085,ALM,3,Response,0.2,0.0,inf
756,VE085,ALM,3,Post,0.16666666666666666,0.2,-0.12580033252878708
757,VE085,ALM,3,Control,0.6875,0.16279069767441862,1.4718293280108599
758,VE085,ALM,3,Stim,0.16666666666666666,0.0,inf
759,VE085,ALM,3,Pre,0.2,0.2,0.0
760,VE085,ALM,4,Response,0.3333333333333333,0.25,0.2437624509006242
761,VE085,ALM,4,Post,0.8,0.6,0.5882741304371146
762,VE085,ALM,4,Control,0.8787878787878788,0.1,2.4505004100760828
763,VE085,ALM,4,Stim,0.5,0.75,-0.6744897501960818
764,VE085,ALM,4,Pre,0.75,0.2,1.5161109837689961
765,VE085,tjM1,1,Response,0.36363636363636365,0.1,0.9327958700275558
766,VE085,tjM1,1,Post,0.5,0.5,0.0
767,VE085,tjM1,1,Control,0.9076923076923077,0.3918918918918919,1.6010689948950687
768,VE085,tjM1,1,Stim,0.6666666666666666,0.4,0.6840744024312573
769,VE085,tjM1,1,Pre,0.5555555555555556,0.4444444444444444,0.27942059776372424
770,VE085,tjM1,2,Response,0.09090909090909091,0.0,inf
771,VE085,tjM1,2,Post,0.5,0.1111111111111111,1.2206403488473498
772,VE085,tjM1,2,Control,0.609375,0.1388888888888889,1.3630153478983356
773,VE085,tjM1,2,Stim,0.5,0.4,0.2533471031357998
774,VE085,tjM1,2,Pre,0.7777777777777778,0.3333333333333333,1.1954369730818448
775,VE085,tjM1,3,Response,0.35714285714285715,0.0,inf
776,VE085,tjM1,3,Post,0.42857142857142855,0.25,0.49447738040337674
777,VE085,tjM1,3,Control,0.6741573033707865,0.25,1.1259118014993308
778,VE085,tjM1,3,Stim,0.8,0.35714285714285715,1.207727590373484
779,VE085,tjM1,3,Pre,0.7142857142857143,0.36363636363636365,0.9147045174499078
780,VE086,wS1,1,Response,0.8333333333333334,0.25,1.6419113162977832
781,VE086,wS1,1,Post,0.375,0.1111111111111111,0.9020009848829746
782,VE086,wS1,1,Control,0.6285714285714286,0.12,1.5030588995977414
783,VE086,wS1,1,Stim,0.2222222222222222,0.0,inf
784,VE086,wS1,1,Pre,0.2222222222222222,0.125,0.3856397065896211
785,VE086,wS1,2,Response,1.0,0.0,inf
786,VE086,wS1,2,Post,0.8333333333333334,0.14285714285714285,2.034992089979843
787,VE086,wS1,2,Control,0.7924528301886793,0.08823529411764706,2.166663754780991
788,VE086,wS1,2,Stim,0.2,0.0,inf
789,VE086,wS1,2,Pre,0.7142857142857143,0.0,inf
790,VE086,wS1,3,Response,0.6,0.1111111111111111,1.4739874519831497
791,VE086,wS1,3,Post,0.8,0.125,1.9919706139489226
792,VE086,wS1,3,Control,0.8,0.06944444444444445,2.3215626226081065
793,VE086,wS1,3,Stim,0.6,0.1111111111111111,1.4739874519831497
794,VE086,wS1,3,Pre,0.4444444444444444,0.0,inf
795,VE086,wS2,1,Response,0.7142857142857143,0.25,1.2404385721289448
796,VE086,wS2,1,Post,0.5,0.16666666666666666,0.9674215661017014
797,VE086,wS2,1,Control,0.6739130434782609,0.07692307692307693,1.8768210848882068
798,VE086,wS2,1,Stim,0.2222222222222222,0.42857142857142855,-0.5846973039936821
799,VE086,wS2,1,Pre,0.5714285714285714,0.2857142857142857,0.7459611917255681
800,VE086,wS2,2,Response,0.6666666666666666,0.14285714285714285,1.4982978231735993
801,VE086,wS2,2,Post,0.5,0.2857142857142857,0.5659488219328631
802,VE086,wS2,2,Control,0.5714285714285714,0.07272727272727272,1.6357883949097223
803,VE086,wS2,2,Stim,0.0,0.0,
804,VE086,wS2,2,Pre,0.14285714285714285,0.125,0.08277885649786643
805,VE086,wS2,3,Response,0.7777777777777778,0.0,inf
806,VE086,wS2,3,Post,0.9,0.18181818181818182,2.190009434081986
807,VE086,wS2,3,Control,0.6470588235294118,0.05128205128205128,2.0099399096749027
808,VE086,wS2,3,Stim,0.1111111111111111,0.0,inf
809,VE086,wS2,3,Pre,0.4444444444444444,0.0,inf
810,VE086,wM1,1,Response,0.14285714285714285,0.0,inf
811,VE086,wM1,1,Post,0.2222222222222222,0.1,0.5168418917582134
812,VE086,wM1,1,Control,0.7333333333333333,0.15492957746478872,1.638443336503573
813,VE086,wM1,1,Stim,0.5,0.2222222222222222,0.7647096737863872
814,VE086,wM1,1,Pre,0.4,0.2,0.5882741304371145
815,VE086,wM1,2,Response,0.42857142857142855,0.14285714285714285,0.8875581540854368
816,VE086,wM1,2,Post,0.3333333333333333,0.375,-0.11208793533108241
817,VE086,wM1,2,Control,0.6744186046511628,0.17307692307692307,1.394223185763312
818,VE086,wM1,2,Stim,0.6,0.25,0.9278368533318816
819,VE086,wM1,2,Pre,0.6,0.5,0.2533471031357998
820,VE086,wM1,3,Response,0.375,0.3333333333333333,0.11208793533108241
821,VE086,wM1,3,Post,0.5,0.2727272727272727,0.6045853465832371
822,VE086,wM1,3,Control,0.8,0.26666666666666666,1.464546956783002
823,VE086,wM1,3,Stim,0.6,0.3,0.7777476158438407
824,VE086,wM1,3,Pre,0.875,0.18181818181818182,2.0588072489133937
825,VE086,Aud,1,Response,0.4,0.0,inf
826,VE086,Aud,1,Post,0.6,0.16666666666666666,1.220768669237501
827,VE086,Aud,1,Control,0.7105263157894737,0.024390243902439025,2.525428245872983
828,VE086,Aud,1,Stim,0.0,0.0,
829,VE086,Aud,1,Pre,0.4,0.0,inf
830,VE086,Aud,2,Response,0.7142857142857143,0.25,1.2404385721289448
831,VE086,Aud,2,Post,0.6666666666666666,0.25,1.1052170494915392
832,VE086,Aud,2,Control,0.6415094339622641,0.1016949152542373,1.6344493424980064
833,VE086,Aud,2,Stim,0.14285714285714285,0.0,inf
834,VE086,Aud,2,Pre,0.7142857142857143,0.0,inf
835,VE086,Aud,3,Response,0.6363636363636364,0.0,inf
836,VE086,Aud,3,Post,0.6363636363636364,0.14285714285714285,1.4163262193951867
837,VE086,Aud,3,Control,0.7244897959183674,0.0380952380952381,2.3694625293570932
838,VE086,Aud,3,Stim,0.07142857142857142,0.0,inf
839,VE086,Aud,3,Pre,0.6363636363636364,0.0,inf
840,VE086,Vis,1,Response,0.5,0.25,0.6744897501960818
841,VE086,Vis,1,Post,0.5,0.25,0.6744897501960818
842,VE086,Vis,1,Control,0.6071428571428571,0.10344827586206896,1.5340251820220687
843,VE086,Vis,1,Stim,0.5,0.3333333333333333,0.4307272992954576
844,VE086,Vis,1,Pre,0.25,0.0,inf
845,VE086,Vis,2,Response,0.7777777777777778,0.3333333333333333,1.1954369730818448
846,VE086,Vis,2,Post,1.0,0.4444444444444444,inf
847,VE086,Vis,2,Control,0.8769230769230769,0.2054794520547945,1.9819493817415097
848,VE086,Vis,2,Stim,0.9,0.3333333333333333,1.7122788648400582
849,VE086,Vis,2,Pre,0.5555555555555556,0.2222222222222222,0.9044199726682494
850,VE086,Vis,3,Response,0.875,0.09090909090909091,2.485527116494945
851,VE086,Vis,3,Post,1.0,0.18181818181818182,inf
852,VE086,Vis,3,Control,0.8,0.12658227848101267,1.984317893731757
853,VE086,Vis,3,Stim,0.6666666666666666,0.08333333333333333,1.813721426396096
854,VE086,Vis,3,Pre,0.8,0.2222222222222222,1.6063309073593017
855,VE086,PPC,1,Response,0.5384615384615384,0.1,1.3781101808342398
856,VE086,PPC,1,Post,0.3333333333333333,0.08333333333333333,0.9522668278051809
857,VE086,PPC,1,Control,0.6597938144329897,0.11956521739130435,1.589063523958139
858,VE086,PPC,1,Stim,0.3333333333333333,0.21428571428571427,0.3609113084479171
859,VE086,PPC,1,Pre,0.3076923076923077,0.13333333333333333,0.6083693932634302
860,VE086,PPC,2,Response,0.4,0.0,inf
861,VE086,PPC,2,Post,0.5,0.16666666666666666,0.9674215661017014
862,VE086,PPC,2,Control,0.75,0.09259259259259259,1.9994474390890593
863,VE086,PPC,2,Stim,0.42857142857142855,0.3333333333333333,0.25071492950275254
864,VE086,PPC,2,Pre,0.42857142857142855,0.16666666666666666,0.7874091963089963
865,VE086,PPC,3,Response,0.5,0.3333333333333333,0.4307272992954576
866,VE086,PPC,3,Post,0.3333333333333333,0.2,0.4108939342774567
867,VE086,PPC,3,Control,0.7272727272727273,0.044444444444444446,2.305873513435497
868,VE086,PPC,3,Stim,0.3333333333333333,0.0,inf
869,VE086,PPC,3,Pre,0.8,0.2,1.6832424671458286
870,VE086,dCA1,1,Response,0.4444444444444444,0.2222222222222222,0.6249993749045251
871,VE086,dCA1,1,Post,0.8888888888888888,0.6363636363636364,0.8718846533303046
872,VE086,dCA1,1,Control,0.8245614035087719,0.14814814814814814,1.9772979680785663
873,VE086,dCA1,1,Stim,0.5555555555555556,0.1111111111111111,1.360350647729212
874,VE086,dCA1,1,Pre,0.2857142857142857,0.0,inf
875,VE086,mPFC,1,Response,0.5,0.0,inf
876,VE086,mPFC,1,Post,0.0,0.0,
877,VE086,mPFC,1,Control,0.6176470588235294,0.023255813953488372,2.2900273720476996
878,VE086,mPFC,1,Stim,0.25,0.0,inf
879,VE086,mPFC,1,Pre,0.16666666666666666,0.0,inf
880,VE086,mPFC,2,Response,0.5,0.2222222222222222,0.7647096737863872
881,VE086,mPFC,2,Post,0.3,0.14285714285714285,0.543170011170101
882,VE086,mPFC,2,Control,0.7571428571428571,0.057971014492753624,2.2691781830885853
883,VE086,mPFC,2,Stim,0.5,0.25,0.6744897501960818
884,VE086,mPFC,2,Pre,0.6666666666666666,0.25,1.1052170494915392
885,VE086,wM2,1,Response,0.0,0.0,
886,VE086,wM2,1,Post,0.2,0.1,0.4399303319716863
887,VE086,wM2,1,Control,0.7285714285714285,0.18666666666666668,1.4987450217702638
888,VE086,wM2,1,Stim,0.2,0.0,inf
889,VE086,wM2,1,Pre,0.5555555555555556,0.1,1.4212618644264627
890,VE086,wM2,2,Response,0.0,0.0,
891,VE086,wM2,2,Post,0.25,0.0,inf
892,VE086,wM2,2,Control,0.5555555555555556,0.03333333333333333,1.9736249346977766
893,VE086,wM2,2,Stim,0.3333333333333333,0.0,inf
894,VE086,wM2,2,Pre,0.5,0.0,inf
895,VE086,wM2,3,Response,0.0,0.0,
896,VE086,wM2,3,Post,0.4444444444444444,0.125,1.0106390814941462
897,VE086,wM2,3,Control,0.803921568627451,0.1875,1.742858989611848
898,VE086,wM2,3,Stim,0.42857142857142855,0.2222222222222222,0.5846973039936821
899,VE086,wM2,3,Pre,0.625,0.2857142857142857,0.8845881858972383
900,VE086,ALM,1,Response,0.0,0.0,
901,VE086,ALM,1,Post,0.4,0.0,inf
902,VE086,ALM,1,Control,0.625,0.06451612903225806,1.8365685235586542
903,VE086,ALM,1,Stim,0.25,0.2,0.16713148337683248
904,VE086,ALM,1,Pre,0.75,0.0,inf
905,VE086,ALM,2,Response,0.6,0.0,inf
906,VE086,ALM,2,Post,0.6666666666666666,0.2857142857142857,0.9966761212283206
907,VE086,ALM,2,Control,0.7333333333333333,0.2,1.464546956783002
908,VE086,ALM,2,Stim,0.42857142857142855,0.5,-0.1800123697927051
909,VE086,ALM,2,Pre,0.6666666666666666,0.5,0.43072729929545744
910,VE086,ALM,3,Response,0.5,0.0,inf
911,VE086,ALM,3,Post,0.3,0.09090909090909091,0.8107772234108959
912,VE086,ALM,3,Control,0.7183098591549296,0.05813953488372093,2.1484129805956846
913,VE086,ALM,3,Stim,0.7,0.2727272727272727,1.1289858592912778
914,VE086,ALM,3,Pre,0.7,0.09090909090909091,1.8595782488269774
915,VE086,tjM1,1,Response,0.2,0.0,inf
916,VE086,tjM1,1,Post,0.125,0.0,inf
917,VE086,tjM1,1,Control,0.7536231884057971,0.012195121951219513,2.936861449552186
918,VE086,tjM1,1,Stim,0.18181818181818182,0.0,inf
919,VE086,tjM1,1,Pre,0.45454545454545453,0.09090909090909091,1.2209924417975084
920,VE086,tjM1,2,Response,0.0,0.0,
921,VE086,tjM1,2,Post,0.4,0.16666666666666666,0.7140744629659016
922,VE086,tjM1,2,Control,0.6521739130434783,0.08163265306122448,1.7853694670585964
923,VE086,tjM1,2,Stim,0.3333333333333333,0.0,inf
924,VE086,tjM1,2,Pre,0.6,0.0,inf
925,VE086,tjM1,3,Response,0.16666666666666666,0.0,inf
926,VE086,tjM1,3,Post,0.25,0.16666666666666666,0.29293181590561956
927,VE086,tjM1,3,Control,0.8958333333333334,0.125,2.4085109414391055
928,VE086,tjM1,3,Stim,0.6666666666666666,0.3333333333333333,0.861454598590915
929,VE086,tjM1,3,Pre,0.42857142857142855,0.5,-0.1800123697927051
930,VE088,wS1,1,Response,0.5,0.0,inf
931,VE088,wS1,1,Post,0.3333333333333333,0.0,inf
932,VE088,wS1,1,Control,0.7333333333333333,0.13157894736842105,1.7418841042726476
933,VE088,wS1,1,Stim,0.75,0.0,inf
934,VE088,wS1,1,Pre,0.6,0.0,inf
935,VE088,wS1,2,Response,0.6,0.0,inf
936,VE088,wS1,2,Post,0.75,0.16666666666666666,1.6419113162977832
937,VE088,wS1,2,Control,0.6904761904761905,0.1951219512195122,1.3563757002774044
938,VE088,wS1,2,Stim,0.25,0.2,0.16713148337683248
939,VE088,wS1,2,Pre,0.6666666666666666,0.42857142857142855,0.6107396690881626
940,VE088,wS1,3,Response,0.2857142857142857,0.125,0.5844005584431452
941,VE088,wS1,3,Post,0.3333333333333333,0.1111111111111111,0.7899130495518922
942,VE088,wS1,3,Control,0.509090909090909,0.05970149253731343,1.5800738704689554
943,VE088,wS1,3,Stim,0.6666666666666666,0.1111111111111111,1.6513676481428072
944,VE088,wS1,3,Pre,0.875,0.2222222222222222,1.9150590541623955
945,VE088,wS1,4,Response,0.625,0.0,inf
946,VE088,wS1,4,Post,0.5,0.25,0.6744897501960818
947,VE088,wS1,4,Control,0.5102040816326531,0.08955223880597014,1.3690980849772854
948,VE088,wS1,4,Stim,0.42857142857142855,0.14285714285714285,0.8875581540854368
949,VE088,wS1,4,Pre,0.6,0.2222222222222222,1.018056776922187
950,VE088,wS2,1,Response,0.2857142857142857,0.2,0.2756724116400512
951,VE088,wS2,1,Post,0.375,0.0,inf
952,VE088,wS2,1,Control,0.7037037037037037,0.034482758620689655,2.3537284079363827
953,VE088,wS2,1,Stim,0.0,0.14285714285714285,-inf
954,VE088,wS2,1,Pre,0.5,0.25,0.6744897501960818
955,VE088,wS2,2,Response,0.0,0.0,
956,VE088,wS2,2,Post,0.5,0.2,0.8416212335729143
957,VE088,wS2,2,Control,0.5714285714285714,0.12244897959183673,1.3428436599934859
958,VE088,wS2,2,Stim,0.16666666666666666,0.2,-0.12580033252878708
959,VE088,wS2,2,Pre,0.8333333333333334,0.4,1.220768669237501
960,VE088,wS2,3,Response,0.8,0.1,2.123172799117515
961,VE088,wS2,3,Post,0.75,0.1,1.9560413157406824
962,VE088,wS2,3,Control,0.7543859649122807,0.13414634146341464,1.795359761443334
963,VE088,wS2,3,Stim,0.5,0.18181818181818182,0.9084578685373852
964,VE088,wS2,3,Pre,0.8571428571428571,0.09090909090909091,2.402748259997078
965,VE088,wS2,4,Response,1.0,0.2,inf
966,VE088,wS2,4,Post,1.0,0.3333333333333333,inf
967,VE088,wS2,4,Control,0.7631578947368421,0.1276595744680851,1.8540218556505483
968,VE088,wS2,4,Stim,0.4,0.3333333333333333,0.17738019615965783
969,VE088,wS2,4,Pre,1.0,0.0,inf
970,VE088,wM1,1,Response,0.6363636363636364,0.13333333333333333,1.4595273121538304
971,VE088,wM1,1,Post,0.5714285714285714,0.07142857142857142,1.6452461624782277
972,VE088,wM1,1,Control,0.8461538461538461,0.22549019607843138,1.7738578030593464
973,VE088,wM1,1,Stim,0.8,0.14285714285714285,1.9091917574510564
974,VE088,wM1,1,Pre,0.9230769230769231,0.21428571428571427,2.2177154800162224
975,VE088,wM1,2,Response,0.5,0.25,0.6744897501960818
976,VE088,wM1,2,Post,0.5,0.25,0.6744897501960818
977,VE088,wM1,2,Control,0.88,0.16666666666666666,2.1424083581677915
978,VE088,wM1,2,Stim,0.75,0.6666666666666666,0.24376245090062437
979,VE088,wM1,2,Pre,1.0,0.25,inf
980,VE088,wM1,3,Response,0.8,0.0,inf
981,VE088,wM1,3,Post,0.5,0.0,inf
982,VE088,wM1,3,Control,0.8392857142857143,0.14166666666666666,2.064387816327334
983,VE088,wM1,3,Stim,0.6666666666666666,0.26666666666666666,1.0536530225055452
984,VE088,wM1,3,Pre,0.6666666666666666,0.06666666666666667,1.9318132453394823
985,VE088,Aud,1,Response,0.42857142857142855,0.3,0.3443881429153358
986,VE088,Aud,1,Post,0.5,0.125,1.1503493803760083
987,VE088,Aud,1,Control,0.6031746031746031,0.2571428571428571,0.9137518159940878
988,VE088,Aud,1,Stim,0.4444444444444444,0.2222222222222222,0.6249993749045251
989,VE088,Aud,1,Pre,0.75,0.1,1.9560413157406824
990,VE088,Aud,2,Response,0.4444444444444444,0.1111111111111111,1.0809300499654877
991,VE088,Aud,2,Post,0.3333333333333333,0.1111111111111111,0.7899130495518922
992,VE088,Aud,2,Control,0.5645161290322581,0.08860759493670886,1.5118085987922203
993,VE088,Aud,2,Stim,0.0,0.18181818181818182,-inf
994,VE088,Aud,2,Pre,0.5,0.3,0.5244005127080409
995,VE088,Aud,3,Response,0.9,0.18181818181818182,2.190009434081986
996,VE088,Aud,3,Post,0.8181818181818182,0.36363636363636365,1.2572135640544302
997,VE088,Aud,3,Control,0.9605263157894737,0.13793103448275862,2.8464885891980125
998,VE088,Aud,3,Stim,0.7272727272727273,0.0,inf
999,VE088,Aud,3,Pre,0.7142857142857143,0.45454545454545453,0.6801341162542915
1000,VE088,Vis,1,Response,0.625,0.25,0.993129114160457
1001,VE088,Vis,1,Post,0.375,0.3,0.2057611487436657
1002,VE088,Vis,1,Control,0.7727272727272727,0.21052631578947367,1.5524549751236028
1003,VE088,Vis,1,Stim,0.5714285714285714,0.3333333333333333,0.6107396690881626
1004,VE088,Vis,1,Pre,0.75,0.2727272727272727,1.279075096779319
1005,VE088,Vis,2,Response,0.8333333333333334,0.1,2.248973131646302
1006,VE088,Vis,2,Post,0.875,0.2,1.9919706139489226
1007,VE088,Vis,2,Control,0.7692307692307693,0.27631578947368424,1.3301373103696492
1008,VE088,Vis,2,Stim,0.7777777777777778,0.2,1.6063309073593015
1009,VE088,Vis,2,Pre,0.7777777777777778,0.2,1.6063309073593015
1010,VE088,Vis,3,Response,0.8333333333333334,0.14285714285714285,2.034992089979843
1011,VE088,Vis,3,Post,0.8461538461538461,0.07142857142857142,2.4853100254717244
1012,VE088,Vis,3,Control,0.8285714285714286,0.07894736842105263,2.360722619732802
1013,VE088,Vis,3,Stim,0.8571428571428571,0.0,inf
1014,VE088,Vis,3,Pre,0.5454545454545454,0.06666666666666667,1.6152712403654532
1015,VE088,PPC,1,Response,0.5,0.3333333333333333,0.4307272992954576
1016,VE088,PPC,1,Post,0.6666666666666666,0.5454545454545454,0.3165420049740292
1017,VE088,PPC,1,Control,0.6962025316455697,0.21875,1.28993130470886
1018,VE088,PPC,1,Stim,0.4444444444444444,0.25,0.5347794513142197
1019,VE088,PPC,1,Pre,0.75,0.3076923076923077,1.1768919735694372
1020,VE088,PPC,2,Response,0.8181818181818182,0.18181818181818182,1.8169157370747708
1021,VE088,PPC,2,Post,0.625,0.3,0.8430398766724161
1022,VE088,PPC,2,Control,0.8658536585365854,0.13953488372093023,2.189414274999007
1023,VE088,PPC,2,Stim,0.7,0.18181818181818182,1.4328583812454259
1024,VE088,PPC,2,Pre,0.75,0.16666666666666666,1.6419113162977832
1025,VE088,dCA1,1,Response,0.625,0.0,inf
1026,VE088,dCA1,1,Post,0.6666666666666666,0.16666666666666666,1.3981488653971588
1027,VE088,dCA1,1,Control,0.5443037974683544,0.047058823529411764,1.7853483159308239
1028,VE088,dCA1,1,Stim,0.46153846153846156,0.0,inf
1029,VE088,dCA1,1,Pre,0.4444444444444444,0.0,inf
1030,VE088,mPFC,1,Response,0.5,0.0,inf
1031,VE088,mPFC,1,Post,0.5454545454545454,0.2727272727272727,0.7187706409046654
1032,VE088,mPFC,1,Control,0.6666666666666666,0.05813953488372093,2.0013123278628764
1033,VE088,mPFC,1,Stim,0.5,0.2,0.8416212335729143
1034,VE088,mPFC,1,Pre,0.6666666666666666,0.0,inf
1035,VE088,wM2,1,Response,0.0,0.0,
1036,VE088,wM2,1,Post,0.4,0.4,0.0
1037,VE088,wM2,1,Control,0.7407407407407407,0.3,1.1700312619840227
1038,VE088,wM2,1,Stim,0.8,0.4,1.0949683367087142
1039,VE088,wM2,1,Pre,0.75,0.3333333333333333,1.1052170494915394
1040,VE088,wM2,2,Response,0.0,0.0,
1041,VE088,wM2,2,Post,0.5,0.4,0.2533471031357998
1042,VE088,wM2,2,Control,0.56,0.16455696202531644,1.1268694134003403
1043,VE088,wM2,2,Stim,0.5,0.2727272727272727,0.6045853465832371
1044,VE088,wM2,2,Pre,1.0,0.25,inf
1045,VE088,wM2,3,Response,0.6,0.0,inf
1046,VE088,wM2,3,Post,0.5,0.0,inf
1047,VE088,wM2,3,Control,0.6666666666666666,0.022222222222222223,2.4406020714908427
1048,VE088,wM2,3,Stim,0.7,0.09090909090909091,1.8595782488269774
1049,VE088,wM2,3,Pre,0.7,0.16666666666666666,1.491822078809742
1050,VE088,ALM,1,Response,0.6,0.0,inf
1051,VE088,ALM,1,Post,0.0,0.4,-inf
1052,VE088,ALM,1,Control,0.7297297297297297,0.0975609756097561,1.9075707807972817
1053,VE088,ALM,1,Stim,0.6666666666666666,0.25,1.1052170494915392
1054,VE088,ALM,1,Pre,0.3333333333333333,0.25,0.2437624509006242
1055,VE088,ALM,2,Response,0.0,0.0,
1056,VE088,ALM,2,Post,0.2857142857142857,0.3333333333333333,-0.1352215226374055
1057,VE088,ALM,2,Control,0.7058823529411765,0.12727272727272726,1.6807732610650792
1058,VE088,ALM,2,Stim,0.6,0.1111111111111111,1.4739874519831497
1059,VE088,ALM,2,Pre,0.6,0.8333333333333334,-0.7140744629659016
1060,VE088,ALM,3,Response,0.0,0.14285714285714285,-inf
1061,VE088,ALM,3,Post,0.0,0.0,
1062,VE088,ALM,3,Control,0.7111111111111111,0.14,1.6369529618821672
1063,VE088,ALM,3,Stim,0.8,0.14285714285714285,1.9091917574510564
1064,VE088,ALM,3,Pre,0.7142857142857143,0.5,0.5659488219328631
1065,VE088,ALM,4,Response,0.2222222222222222,0.0,inf
1066,VE088,ALM,4,Post,0.1111111111111111,0.0,inf
1067,VE088,ALM,4,Control,0.7741935483870968,0.07575757575757576,2.186928953944549
1068,VE088,ALM,4,Stim,0.875,0.0,inf
1069,VE088,ALM,4,Pre,0.7777777777777778,0.1111111111111111,1.985350022633737
1070,VE088,tjM1,1,Response,0.16666666666666666,0.0,inf
1071,VE088,tjM1,1,Post,0.625,0.125,1.4689887443403835
1072,VE088,tjM1,1,Control,0.7241379310344828,0.11842105263157894,1.7780953775241635
1073,VE088,tjM1,1,Stim,0.6666666666666666,0.2222222222222222,1.1954369730818446
1074,VE088,tjM1,1,Pre,0.7142857142857143,0.1,1.8475003874774636
1075,VE088,tjM1,2,Response,0.0,0.0,
1076,VE088,tjM1,2,Post,0.25,0.0,inf
1077,VE088,tjM1,2,Control,0.5588235294117647,0.15,1.1844204992196286
1078,VE088,tjM1,2,Stim,0.25,0.4,-0.42114264706028204
1079,VE088,tjM1,2,Pre,0.5,0.0,inf
1080,VE088,tjM1,3,Response,0.6666666666666666,0.0,inf
1081,VE088,tjM1,3,Post,0.7142857142857143,0.5714285714285714,0.38593645214015815
1082,VE088,tjM1,3,Control,0.7692307692307693,0.2692307692307692,1.3514570219721032
1083,VE088,tjM1,3,Stim,0.8333333333333334,0.14285714285714285,2.034992089979843
1084,VE088,tjM1,3,Pre,0.8333333333333334,0.42857142857142855,1.1474339358944066
1085,VE088,tjM1,4,Response,0.16666666666666666,0.0,inf
1086,VE088,tjM1,4,Post,0.6666666666666666,0.08333333333333333,1.813721426396096
1087,VE088,tjM1,4,Control,0.8105263157894737,0.10416666666666667,2.1379990208592172
1088,VE088,tjM1,4,Stim,0.8181818181818182,0.3333333333333333,1.3391851678328432
1089,VE088,tjM1,4,Pre,0.5454545454545454,0.09090909090909091,1.449363030440365
1090,VE090,wS1,1,Response,0.8,0.0,inf
1091,VE090,wS1,1,Post,0.5833333333333334,0.08333333333333333,1.5934225213485633
1092,VE090,wS1,1,Control,0.8260869565217391,0.11702127659574468,2.128824083992954
1093,VE090,wS1,1,Stim,0.45454545454545453,0.3333333333333333,0.31654200497402923
1094,VE090,wS1,1,Pre,0.75,0.08333333333333333,2.05748387729672
1095,VE090,wS1,2,Response,0.4166666666666667,0.16666666666666666,0.7569931718537767
1096,VE090,wS1,2,Post,0.9230769230769231,0.25,2.1005666224689294
1097,VE090,wS1,2,Control,0.9294117647058824,0.32989690721649484,1.9116219134216648
1098,VE090,wS1,2,Stim,0.38461538461538464,0.5833333333333334,-0.5038096263691182
1099,VE090,wS1,2,Pre,0.8181818181818182,0.5,0.9084578685373855
1100,VE090,wS1,3,Response,0.75,0.2,1.5161109837689961
1101,VE090,wS1,3,Post,0.75,0.2,1.5161109837689961
1102,VE090,wS1,3,Control,0.7515527950310559,0.1875,1.5665308354550969
1103,VE090,wS1,3,Stim,0.3684210526315789,0.1,0.9455134251727775
1104,VE090,wS1,3,Pre,0.6190476190476191,0.23809523809523808,1.0154234804456956
1105,VE090,wS2,1,Response,0.5789473684210527,0.0,inf
1106,VE090,wS2,1,Post,0.4375,0.0,inf
1107,VE090,wS2,1,Control,0.7205882352941176,0.14705882352941177,1.633721255023445
1108,VE090,wS2,1,Stim,0.35294117647058826,0.29411764705882354,0.164003141300534
1109,VE090,wS2,1,Pre,0.6875,0.13333333333333333,1.599548027751455
1110,VE090,wS2,2,Response,0.7272727272727273,0.08333333333333333,1.9875794736838757
1111,VE090,wS2,2,Post,0.5454545454545454,0.16666666666666666,1.0816068604231297
1112,VE090,wS2,2,Control,0.7555555555555555,0.2087912087912088,1.502699765592344
1113,VE090,wS2,2,Stim,0.09090909090909091,0.3333333333333333,-0.9044504368234791
1114,VE090,wS2,2,Pre,0.8181818181818182,0.2727272727272727,1.5130432151206228
1115,VE090,wS2,3,Response,0.875,0.1111111111111111,2.370989729223358
1116,VE090,wS2,3,Post,0.6666666666666666,0.0,inf
1117,VE090,wS2,3,Control,0.7916666666666666,0.11940298507462686,1.9901943136443632
1118,VE090,wS2,3,Stim,0.125,0.0,inf
1119,VE090,wS2,3,Pre,0.6666666666666666,0.1111111111111111,1.6513676481428072
1120,VE090,wM1,1,Response,0.8823529411764706,0.2777777777777778,1.7762872306055963
1121,VE090,wM1,1,Post,0.5,0.05555555555555555,1.5932188180230507
1122,VE090,wM1,1,Control,0.8085106382978723,0.014285714285714285,3.061770801239274
1123,VE090,wM1,1,Stim,0.3333333333333333,0.058823529411764705,1.1339991720663412
1124,VE090,wM1,1,Pre,0.9444444444444444,0.05555555555555555,3.186437636046101
1125,VE090,wM1,2,Response,0.9230769230769231,0.3333333333333333,1.8568041715683052
1126,VE090,wM1,2,Post,0.75,0.23076923076923078,1.4108056675722114
1127,VE090,wM1,2,Control,0.7941176470588235,0.10784313725490197,2.058872423879488
1128,VE090,wM1,2,Stim,0.6666666666666666,0.14285714285714285,1.4982978231735993
1129,VE090,wM1,2,Pre,0.8333333333333334,0.08333333333333333,2.35041569320234
1130,VE090,wM1,3,Response,0.8333333333333334,0.7142857142857143,0.40147274416883827
1131,VE090,wM1,3,Post,1.0,0.46153846153846156,inf
